name,group,calorie,carbohydrate,protein,lipid,salt
＜ビスケット類＞ロシアケーキ　　　　,15,498,65.7,5.7,23.6,0.5
＜スナック類＞小麦粉あられ　　　　,15,481,68.8,7.6,19.5,1.8
＜スナック類＞コーンスナック　　　　,15,526,65.3,5.2,27.1,1.2
＜スナック類＞ポテトチップス　ポテトチップス　　　,15,554,54.7,4.7,35.2,1
＜スナック類＞ポテトチップス　成形ポテトチップス　　　,15,540,57.3,5.8,32,0.9
＜キャンデー類＞かわり玉　　　　,15,385,99.5,0,0,0
＜キャンデー類＞キャラメル　　　　,15,433,77.9,4,11.7,0.3
＜キャンデー類＞ゼリーキャンデー　　　　,15,336,84,0,0,0
＜キャンデー類＞ゼリービーンズ　　　　,15,362,90.3,0.1,0,0
＜キャンデー類＞ドロップ　　　　,15,392,98,0,0,0
＜キャンデー類＞バタースコッチ　　　　,15,423,91.1,0,6.5,0.4
＜キャンデー類＞ブリットル　　　　,15,521,57.3,13.3,26.5,0.2
＜キャンデー類＞マシュマロ　　　　,15,326,79.3,2.2,0,0
＜キャンデー類＞ラムネ　,15,373,92.2,0,0.5,0.2
＜チョコレート類＞アーモンドチョコレート　　　　,15,583,43.3,11.4,40.4,0.1
＜チョコレート類＞カバーリングチョコレート　　　　,15,511,63.4,7,25.4,0.4
＜チョコレート類＞ホワイトチョコレート　　　　,15,588,50.9,7.2,39.5,0.2
＜チョコレート類＞ミルクチョコレート　　　　,15,558,55.8,6.9,34.1,0.2
＜果実菓子類＞マロングラッセ　　　　,15,317,77.4,1.1,0.3,0.1
＜チューインガム類＞板ガム　　　　,15,388,96.9,0,0,0
＜チューインガム類＞糖衣ガム　　　　,15,390,97.6,0,0,0
＜チューインガム類＞風船ガム　　　　,15,387,96.7,0,0,0
＜その他＞カスタードクリーム　　　　,15,187,24.9,5.1,7.5,0.1
＜その他＞しるこ　こしあん　,15,216,48.7,4.7,0.3,0
＜その他＞しるこ　つぶしあん　,15,183,40.5,4.2,0.5,0.1
＜アルコール飲料類＞（醸造酒類）　清酒　普通酒　　,16,109,4.9,0.4,0,0
＜アルコール飲料類＞（醸造酒類）　清酒　純米酒　　,16,103,3.6,0.4,0,0
＜アルコール飲料類＞（醸造酒類）　清酒　本醸造酒　　,16,107,4.5,0.4,0,0
＜アルコール飲料類＞（醸造酒類）　清酒　吟醸酒　　,16,104,3.6,0.3,0,0
＜アルコール飲料類＞（醸造酒類）　清酒　純米吟醸酒　　,16,103,4.1,0.4,0,0
＜アルコール飲料類＞（醸造酒類）　ビール　淡色　　,16,40,3.1,0.3,0,0
＜アルコール飲料類＞（醸造酒類）　ビール　黒　　,16,46,3.6,0.4,0,0
＜アルコール飲料類＞（醸造酒類）　ビール　スタウト　　,16,63,4.9,0.5,0,0
＜アルコール飲料類＞（醸造酒類）　発泡酒　　　,16,45,3.6,0.1,0,0
＜アルコール飲料類＞（醸造酒類）　ぶどう酒　白　　,16,73,2,0.1,0,0
＜アルコール飲料類＞（醸造酒類）　ぶどう酒　赤　　,16,73,1.5,0.2,0,0
＜アルコール飲料類＞（醸造酒類）　ぶどう酒　ロゼ　　,16,77,4,0.1,0,0
＜アルコール飲料類＞（醸造酒類）　紹興酒　　　　,16,127,5.1,1.7,0,0
＜アルコール飲料類＞（蒸留酒類）しょうちゅう　連続式蒸留しょうちゅう　　,16,206,0,0,0,0
＜アルコール飲料類＞（蒸留酒類）しょうちゅう　単式蒸留しょうちゅう　　,16,146,0,0,0,0
＜アルコール飲料類＞（蒸留酒類）ウイスキー　　　,16,237,0,0,0,0
＜アルコール飲料類＞（蒸留酒類）ブランデー　　　,16,237,0,0,0,0
＜アルコール飲料類＞（蒸留酒類）ウオッカ　　　,16,240,0,0,0,0
＜アルコール飲料類＞（蒸留酒類）ジン　　　,16,284,0.1,0,0,0
＜アルコール飲料類＞（蒸留酒類）ラム　　　,16,240,0.1,0,0,0
＜アルコール飲料類＞（蒸留酒類）マオタイ酒　　　,16,322,0,0,0,0
＜アルコール飲料類＞（混成酒類）梅酒　　　,16,156,20.7,0.1,0,0
＜アルコール飲料類＞（混成酒類）合成清酒　　　,16,109,5.3,0.1,0,0
＜アルコール飲料類＞（混成酒類）白酒　　　,16,238,48.1,1.9,0,0
＜アルコール飲料類＞（混成酒類）みりん　本みりん　　,16,241,43.2,0.3,0,0
＜アルコール飲料類＞（混成酒類）みりん　本直し　　,16,181,14.4,0.1,0,0
＜アルコール飲料類＞（混成酒類）薬味酒　　　,16,182,26.8,0,0,0
＜アルコール飲料類＞（混成酒類）キュラソー　　　,16,322,26.4,0,0,0
＜アルコール飲料類＞（混成酒類）スイートワイン　　　,16,133,13.4,0.1,0,0
＜アルコール飲料類＞（混成酒類）ペパーミント　　　,16,302,37.6,0,0,0
＜アルコール飲料類＞（混成酒類）ベルモット　甘口タイプ　　,16,152,16.4,0.1,0,0
＜アルコール飲料類＞（混成酒類）ベルモット　辛口タイプ　　,16,117,3.7,0.1,0,0
＜茶類＞　（緑茶類）　玉露　茶　,16,329,43.9,29.1,4.1,0
＜茶類＞　（緑茶類）　玉露　浸出液　,16,5,0,1.3,0,0
＜茶類＞　（緑茶類）　抹茶　　,16,324,39.5,29.6,5.3,0
＜茶類＞　（緑茶類）　せん茶　茶　,16,331,47.7,24.5,4.7,0
＜茶類＞　（緑茶類）　せん茶　浸出液　,16,2,0.2,0.2,0,0
＜茶類＞　（緑茶類）　かまいり茶　浸出液　,16,0,0,0.1,0,0
＜茶類＞　（緑茶類）　番茶　浸出液　,16,0,0.1,0,0,0
＜茶類＞　（緑茶類）　ほうじ茶　浸出液　,16,0,0.1,0,0,0
＜茶類＞　（緑茶類）　玄米茶　浸出液　,16,0,0,0,0,0
＜茶類＞　（発酵茶類）　ウーロン茶　浸出液　,16,0,0.1,0,0,0
＜茶類＞　（発酵茶類）　紅茶　茶　,16,311,51.7,20.3,2.5,0
＜茶類＞　（発酵茶類）　紅茶　浸出液　,16,1,0.1,0.1,0,0
＜コーヒー・ココア類＞　コーヒー　浸出液　　,16,4,0.7,0.2,0,0
＜コーヒー・ココア類＞　コーヒー　インスタントコーヒー　　,16,288,56.5,14.7,0.3,0.1
＜コーヒー・ココア類＞　コーヒー　コーヒー飲料　乳成分入り　加糖　　,16,38,8.2,0.7,0.3,0.1
＜コーヒー・ココア類＞　ココア　ピュアココア　　,16,271,42.4,18.5,21.6,0
＜コーヒー・ココア類＞　ココア　ミルクココア　　,16,412,80.4,7.4,6.8,0.7
＜その他＞　青汁　ケール　,16,375,70.2,13.8,4.4,0.6
＜その他＞　甘酒　　　,16,81,18.3,1.7,0.1,0.2
＜その他＞　昆布茶　　　,16,98,42.3,5.7,0.4,48.3
＜その他＞　スポーツドリンク　　　,16,21,5.1,0,0,0.1
＜その他＞　（炭酸飲料類）　果実色飲料　　,16,51,12.8,0,0,0
＜その他＞　（炭酸飲料類）　コーラ　　,16,46,11.4,0.1,0,0
＜その他＞　（炭酸飲料類）　サイダー　　,16,41,10.2,0,0,0
＜その他＞　（炭酸飲料類）　ビール風味炭酸飲料　　,16,5,1.2,0.1,0,0
＜その他＞　麦茶　浸出液　　,16,1,0.3,0,0,0
＜調味料類＞（ウスターソース類）　ウスターソース　　　,17,117,26.8,1,0.1,8.4
＜調味料類＞（ウスターソース類）　中濃ソース　　　,17,132,30.8,0.8,0.1,5.8
＜調味料類＞（ウスターソース類）　濃厚ソース　　　,17,132,30.9,0.9,0.1,5.6
＜調味料類＞（ウスターソース類）　お好み焼きソース　　　,17,148,34.3,1.6,0.1,5.1
＜調味料類＞（辛味調味料類）　トウバンジャン　　　,17,60,7.9,2,2.3,17.8
＜調味料類＞（辛味調味料類）　チリペッパーソース　　　,17,55,5.2,0.7,0.5,1.6
＜調味料類＞（辛味調味料類）　ラー油　　　,17,919,0,0.1,99.8,0
＜調味料類＞（しょうゆ類）こいくちしょうゆ　　　,17,71,10.1,7.7,0,14.5
＜調味料類＞（しょうゆ類）うすくちしょうゆ　　　,17,54,7.8,5.7,0,16
＜調味料類＞（しょうゆ類）たまりしょうゆ　　　,17,111,15.9,11.8,0,13
＜調味料類＞（しょうゆ類）さいしこみしょうゆ　　　,17,102,15.9,9.6,0,12.4
＜調味料類＞（しょうゆ類）しろしょうゆ　　　,17,87,19.2,2.5,0,14.2
＜調味料類＞（しょうゆ類）減塩しょうゆ　こいくち　,17,69,9,8.1,0,8.3
＜調味料類＞（しょうゆ類）だししょうゆ　,17,37,5.2,4,0,7.3
＜調味料類＞（しょうゆ類）照りしょうゆ　,17,170,36.3,2.4,0,4
＜調味料類＞（食塩類）食塩　　　,17,0,0,0,0,99.5
＜調味料類＞（食塩類）並塩　　　,17,0,0,0,0,97.3
＜調味料類＞（食塩類）精製塩　家庭用　　,17,0,0,0,0,99.6
＜調味料類＞（食塩類）精製塩　業務用　　,17,0,0,0,0,99.6
＜調味料類＞（食酢類）黒酢　　　,17,54,9,1,0,0
＜調味料類＞（食酢類）穀物酢　　　,17,25,2.4,0.1,0,0
＜調味料類＞（食酢類）米酢　　　,17,46,7.4,0.2,0,0
＜調味料類＞（食酢類）果実酢　バルサミコ酢　　,17,99,19.4,0.5,0,0.1
＜調味料類＞（食酢類）果実酢　ぶどう酢　　,17,22,1.2,0.1,0,0
＜調味料類＞（食酢類）果実酢　りんご酢　　,17,26,2.4,0.1,0,0
＜調味料類＞（だし類）かつおだし　　　,17,3,0,0.5,0.1,0.1
＜調味料類＞（だし類）昆布だし　　　,17,4,0.9,0.1,0,0.2
＜調味料類＞（だし類）かつお・昆布だし　　　,17,2,0.3,0.3,0,0.1
＜調味料類＞（だし類）しいたけだし　　　,17,4,0.9,0.1,0,0
＜調味料類＞（だし類）煮干しだし　　　,17,1,0,0.1,0.1,0.1
＜調味料類＞（だし類）鳥がらだし　　　,17,7,0,1.1,0.2,0.1
＜調味料類＞（だし類）中華だし　　　,17,3,0,0.8,0,0.1
＜調味料類＞（だし類）洋風だし　　　,17,6,0.3,1.3,0,0.5
＜調味料類＞（だし類）固形ブイヨン　,17,235,42.1,7,4.3,43.2
＜調味料類＞（だし類）顆粒おでん用　,17,168,32.2,9.6,0.1,56.1
＜調味料類＞（だし類）顆粒中華だし　　　,17,211,36.6,12.6,1.6,47.5
＜調味料類＞（だし類）顆粒和風だし　　　,17,224,31.1,24.2,0.3,40.6
＜調味料類＞（だし類）めんつゆ　ストレート　　,17,44,8.7,2.2,0,3.3
＜調味料類＞（だし類）めんつゆ　三倍濃厚　　,17,98,20,4.5,0,9.9
＜調味料類＞（調味ソース類）甘酢　　　,17,125,28.4,0.1,0,1.2
＜調味料類＞（調味ソース類）エビチリの素　　　,17,55,9.5,1.2,1.4,1.7
＜調味料類＞（調味ソース類）オイスターソース　　　,17,107,18.3,7.7,0.3,11.4
＜調味料類＞（調味ソース類）黄身酢　　　,17,230,20.3,6.5,13,5.8
＜調味料類＞（調味ソース類）ごま酢　　　,17,217,30.2,4,8,1.7
＜調味料類＞（調味ソース類）ごまだれ　　　,17,285,30.1,7.4,14.1,4.4
＜調味料類＞（調味ソース類）三杯酢　　　,17,86,18.1,0.9,0,2
＜調味料類＞（調味ソース類）二杯酢　,17,57,8.6,3.5,0,6.5
＜調味料類＞（調味ソース類）すし酢　ちらし・稲荷用　,17,150,34.9,0.1,0,6.5
＜調味料類＞（調味ソース類）すし酢　にぎり用　,17,70,14.3,0.2,0,9.8
＜調味料類＞（調味ソース類）すし酢　巻き寿司・箱寿司用　,17,107,23.8,0.1,0,8.6
＜調味料類＞（調味ソース類）中華風合わせ酢　　,17,151,25.6,3,3.4,5.5
＜調味料類＞（調味ソース類）デミグラスソース　　　,17,82,11,2.9,3,1.3
＜調味料類＞（調味ソース類）テンメンジャン　　　,17,256,38.1,8.5,7.7,7.3
＜調味料類＞（調味ソース類）ナンプラー　　　,17,48,2.7,9.1,0.1,22.9
＜調味料類＞（調味ソース類）冷やし中華のたれ　　　,17,57,7.5,2.6,1.5,4
＜調味料類＞（調味ソース類）ホワイトソース　　　,17,99,9.2,1.8,6.2,1
＜調味料類＞（調味ソース類）ぽん酢しょうゆ　　,17,47,8.2,3.4,0.1,5.8
＜調味料類＞（調味ソース類）マーボー豆腐の素　　　,17,115,10.4,4.2,6.3,3.6
＜調味料類＞（調味ソース類）マリネ液　　　,17,68,10.9,0.1,0,0.9
＜調味料類＞（調味ソース類）ミートソース　　　,17,101,10.1,3.8,5,1.5
＜調味料類＞（調味ソース類）焼き鳥のたれ　　　,17,131,29.6,3.2,0,5.8
＜調味料類＞（調味ソース類）焼き肉のたれ　　　,17,169,33.1,4.3,2.2,8.3
＜調味料類＞（調味ソース類）みたらしのたれ　　　,17,128,31,0.9,0,1.7
＜調味料類＞（調味ソース類）ゆずこしょう　　　,17,49,9.3,1.3,0.8,25.2
＜調味料類＞（トマト加工品類）トマトピューレー　　　,17,41,9.9,1.9,0.1,0
＜調味料類＞（トマト加工品類）トマトペースト　　　,17,89,22,3.8,0.1,0.1
＜調味料類＞（トマト加工品類）トマトケチャップ　　　,17,119,27.4,1.7,0,3.3
＜調味料類＞（トマト加工品類）トマトソース　　　,17,44,8.5,2,0.2,0.6
＜調味料類＞（トマト加工品類）チリソース　　　,17,115,26.3,1.8,0.1,3
＜調味料類＞（ドレッシング類）和風ドレッシングタイプ調味料　　　,17,82,16.1,3.1,0.1,7.4
＜調味料類＞（ドレッシング類）フレンチドレッシング　　　,17,406,5.9,0.1,41.9,3
＜調味料類＞（ドレッシング類）和風ドレッシング　　　,17,198,5.1,2.2,18.4,3.7
＜調味料類＞（ドレッシング類）ごまドレッシング　　　,17,360,21.2,8.5,26.3,2.7
＜調味料類＞（ドレッシング類）サウザンアイランドドレッシング　　　,17,416,9.2,1,41.4,3.6
＜調味料類＞（ドレッシング類）マヨネーズ　全卵型　　,17,703,4.5,1.5,75.3,1.8
＜調味料類＞（ドレッシング類）マヨネーズ　卵黄型　　,17,670,1.7,2.8,72.3,2.3
＜調味料類＞（ドレッシング類）マヨネーズタイプ調味料　低カロリータイプ　　,17,282,3.3,2.9,28.3,3.9
＜調味料類＞（みそ類）米みそ　甘みそ　　,17,217,37.9,9.7,3,6.1
＜調味料類＞（みそ類）米みそ　淡色辛みそ　　,17,192,21.9,12.5,6,12.4
＜調味料類＞（みそ類）米みそ　赤色辛みそ　　,17,186,21.1,13.1,5.5,13
＜調味料類＞（みそ類）麦みそ　　　,17,198,30,9.7,4.3,10.7
＜調味料類＞（みそ類）豆みそ　　　,17,217,14.5,17.2,10.5,10.9
＜調味料類＞（みそ類）減塩みそ　　　,17,192,24.5,10.8,5.7,10.3
＜調味料類＞（みそ類）だし入りみそ　　　,17,194,22.4,13.2,5.7,14.1
＜調味料類＞（みそ類）即席みそ　粉末タイプ　　,17,343,43,21.9,9.3,20.6
＜調味料類＞（みそ類）即席みそ　ペーストタイプ　　,17,131,15.4,8.9,3.7,9.6
＜調味料類＞（みそ類）辛子酢みそ　　,17,221,44.6,5,2.1,3.3
＜調味料類＞（みそ類）ごまみそ　　,17,258,32.9,9.4,9.9,4
＜調味料類＞（みそ類）酢みそ　　,17,216,44.8,4.9,1.5,3.1
＜調味料類＞（みそ類）練りみそ　　,17,273,59,5.5,1.7,3.4
＜調味料類＞（ルウ類）　カレールウ　　　,17,512,44.7,6.5,34.1,10.7
＜調味料類＞（ルウ類）　ハヤシルウ　　　,17,512,47.5,5.8,33.2,10.7
＜調味料類＞（その他）　お茶漬けの素　さけ　　,17,264,37.4,20.3,3.7,33.8
＜調味料類＞（その他）　酒かす　　　,17,227,23.8,14.9,1.5,0
＜調味料類＞（その他）　即席すまし汁　　,17,203,30.9,18.1,0.8,45.4
＜調味料類＞（その他）　ふりかけ　たまご　　,17,450,39.9,23.4,21.9,9.2
＜調味料類＞（その他）　みりん風調味料　　　,17,226,54.9,0.1,0,0.2
＜香辛料類＞オールスパイス　粉　　　,17,374,75.2,5.6,5.6,0.1
＜香辛料類＞オニオンパウダー　　　　,17,364,79.8,8.8,1.1,0.1
＜香辛料類＞からし　粉　　　,17,436,43.7,33,14.3,0.1
＜香辛料類＞からし　練り　　　,17,315,40.1,5.9,14.5,7.4
＜香辛料類＞からし　練りマスタード　　　,17,174,13.1,4.8,10.6,3
＜香辛料類＞からし　粒入りマスタード　　　,17,229,12.7,7.6,16,4.1
＜香辛料類＞カレー粉　　　　,17,415,63.3,13,12.2,0.1
＜香辛料類＞クローブ　粉　　　,17,417,66.4,7.2,13.6,0.7
＜香辛料類＞こしょう　黒　粉　　　,17,364,66.6,11,6,0.2
＜香辛料類＞こしょう　白　粉　　　,17,378,70.1,10.1,6.4,0
＜香辛料類＞こしょう　混合　粉　　　,17,371,68.3,10.6,6.2,0.1
＜香辛料類＞さんしょう　粉　　　,17,375,69.6,10.3,6.2,0
＜香辛料類＞シナモン　粉　　　,17,364,79.6,3.6,3.5,0.1
＜香辛料類＞しょうが　粉　　　,17,365,72.5,7.8,4.9,0.1
＜香辛料類＞しょうが　おろし　　　,17,43,8.6,0.7,0.6,1.5
＜香辛料類＞セージ　粉　　　,17,384,66.9,6.4,10.1,0.3
＜香辛料類＞タイム　粉　　　,17,352,69.8,6.5,5.2,0
＜香辛料類＞チリパウダー　　　　,17,374,60.1,15,8.2,6.4
＜香辛料類＞とうがらし　粉　　　,17,419,66.8,16.2,9.7,0
＜香辛料類＞ナツメグ　粉　　　,17,559,47.5,5.7,38.5,0
＜香辛料類＞にんにく　ガーリックパウダー　食塩無添加　　,17,382,73.8,19.9,0.8,0
＜香辛料類＞にんにく　ガーリックパウダー　食塩添加　　,17,382,73.8,19.9,0.8,8.4
＜香辛料類＞にんにく　おろし　　　,17,171,37,4.7,0.5,4.6
＜香辛料類＞バジル　粉　　　,17,307,50.6,21.1,2.2,0.1
＜香辛料類＞パセリ　乾　　　,17,341,51.6,28.7,2.2,2.2
＜香辛料類＞パプリカ　粉　　　,17,389,55.6,15.5,11.6,0.2
＜香辛料類＞わさび　粉　からし粉入り　　　,17,384,69.7,16.5,4.4,0.1
＜香辛料類＞わさび　練り　　　,17,265,39.8,3.3,10.3,6.1
＜その他＞酵母　パン酵母　圧搾　　　,17,103,12.1,16.5,1.5,0.1
＜その他＞酵母　パン酵母　乾燥　　　,17,313,43.1,37.1,6.8,0.3
＜その他＞天ぷら用バッター　　,17,137,29.7,3.4,0.5,0.2
＜その他＞ベーキングパウダー　　　　,17,127,29,0,1.2,17.3
カレー　ビーフ　レトルトパウチ　　　,18,118,9.8,3.3,7.3,1.3
ぎょうざ　冷凍　　　,18,197,23.8,7.1,8.1,1.2
グラタン　えび　冷凍　　　,18,133,13.3,4.8,6.7,0.9
コーンクリームスープ　粉末タイプ　　　,18,425,67.4,8.1,13.7,7.1
コーンクリームスープ　レトルトパウチ　　　,18,86,8.6,2,4.8,0.7
コロッケ　クリームタイプ　フライ用　冷凍　　　,18,159,20.9,4.7,6.3,0.7
コロッケ　クリームタイプ　フライ済み　冷凍　　　,18,256,22.5,5.1,16.2,0.7
コロッケ　ポテトタイプ　フライ用　冷凍　　　,18,164,25.3,4.6,4.9,0.7
コロッケ　ポテトタイプ　フライ済み　冷凍　　　,18,279,25.6,4.6,17.6,0.7
（魚フライ類）いかフライ　フライ用　冷凍　　　,18,146,21.4,10.6,2,0.8
（魚フライ類）いかフライ　フライ済み　冷凍　　　,18,329,24.5,12.1,20.3,0.8
（魚フライ類）えびフライ　フライ用　冷凍　　　,18,139,20.3,10.2,1.9,0.9
（魚フライ類）えびフライ　フライ済み　冷凍　　　,18,292,18.1,9.1,20.3,0.9
（魚フライ類）白身フライ　フライ用　冷凍　　　,18,148,19.3,11.6,2.7,0.9
（魚フライ類）白身フライ　フライ済み　冷凍　　　,18,300,16.2,9.7,21.8,0.9
シチュー　ビーフ　レトルトパウチ　　　,18,118,7.4,6,7.2,0.7
しゅうまい　冷凍　　　,18,215,19.3,9.3,11.2,1.3
ハンバーグ　冷凍　　　,18,223,12.3,13.3,13.4,1.2
ピラフ　冷凍　　　,18,161,30.1,3.8,2.8,0.9
ミートボール　冷凍　　　,18,244,12.5,11.7,16.4,1.3
メンチカツ　フライ用　冷凍　　　,18,196,23,9.9,7.2,1.1
メンチカツ　フライ済み　冷凍　,18,308,21.8,9.4,20.3,1.1
